DATE,SHIFT_CODE,OPERATOR_CODE,MACHINE,PRODUCT,SERIES,QUANTITY,DRUM_NUMBER,CONTROL_NUMBER
7-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01020B,09-04b-00001
7-Jan-25,1st,JMG,9,5-MIRA,2018,100700,JZ01020C,09-04b-00002
7-Jan-25,1st,JMG,9,5-MIRA,2018,80000,JZ01093A,09-04b-00003
8-Jan-25,1st,JMG,9,5-MIRA,2018,20000,JZ01093A,09-04b-00003
8-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01093B,09-04b-00004
8-Jan-25,1st,JMG,9,5-MIRA,2018,106300,JZ01093C,09-04b-00005
8-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ00429A,09-04b-00006
9-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ00429B,09-04b-00007
9-Jan-25,1st,JMG,9,5-MIRA,2018,100500,JZ00429C,09-04b-00008
9-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01255A,09-04b-00009
9-Jan-25,1st,JMG,9,5-MIRA,2018,30000,JZ01255B,09-04b-00010
10-Jan-25,1st,JMG,9,5-MIRA,2018,70000,JZ01255B,09-04b-00010
10-Jan-25,1st,JMG,9,5-MIRA,2018,100800,JZ01255C,09-04b-00011
10-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ00291A,09-04b-00012
10-Jan-25,1st,JMG,9,5-MIRA,2018,40000,JZ00291B,09-04b-00013
13-Jan-25,1st,MBV,9,5-MIRA,2018,60000,JZ00291B,09-04b-00013
13-Jan-25,1st,MBV,9,5-MIRA,2018,100000,JZ00291C,09-04b-00014
13-Jan-25,1st,MBV,9,5-MIRA,2018,100000,JZ01221A,09-04b-00015
13-Jan-25,1st,MBV,9,5-MIRA,2018,20000,JZ01221B,09-04b-00016
14-Jan-25,1st,HJB,9,5-MIRA,2018,80000,JZ01221B,09-04b-00016
14-Jan-25,1st,HJB,9,5-MIRA,2018,105000,JZ01221C,09-04b-00017
14-Jan-25,1st,HJB,9,5-MIRA,2018,100000,JZ01327A,09-04b-00018
14-Jan-25,1st OT,MBV,9,5-MIRA,2018,100000,JZ01327B,09-04b-00019
15-Jan-25,1st,JMG,9,5-MIRA,2018,102000,JZ01327C,09-04b-00020
15-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01187A,09-04b-00021
15-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01187B,09-04b-00022
15-Jan-25,1st,JMG,9,5-MIRA,2018,20000,JZ01187C,09-04b-00023
16-Jan-25,1st,JMG,9,5-MIRA,2018,82500,JZ01187C,09-04b-00023
16-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01157A,09-04b-00024
16-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01157B,09-04b-00025
16-Jan-25,1st,JMG,9,5-MIRA,2018,30000,JZ01157C,09-04b-00026
17-Jan-25,1st,JMG,9,5-MIRA,2018,74000,JZ01157C,09-04b-00026
17-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01318A,09-04b-00027
17-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01318B,09-04b-00028
17-Jan-25,1st,JMG,9,5-MIRA,2018,60000,JZ01318C,09-04b-00029
20-Jan-25,1st,JMG,9,5-MIRA,2018,43000,JZ01318C,09-04b-00029
20-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01348A,09-04b-00030
20-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01348B,09-04b-00031
20-Jan-25,1st,JMG,9,5-MIRA,2018,102000,JZ01348C,09-04b-00032
20-Jan-25,1st,JMG,9,5-MIRA,2018,20000,JZ01205A,09-04b-00033
21-Jan-25,1st,JMG,9,5-MIRA,2018,80000,JZ01205A,09-04b-00033
21-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01205B,09-04b-00034
21-Jan-25,1st,JMG,9,5-MIRA,2018,103500,JZ01205C,09-04b-00035
21-Jan-25,1st,JMG,9,5-MIRA,2018,80000,JZ01219A,09-04b-00036
22-Jan-25,1st,JMG,9,5-MIRA,2018,20000,JZ01219A,09-04b-00036
22-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01219B,09-04b-00037
22-Jan-25,1st,JMG,9,5-MIRA,2018,101300,JZ01219C,09-04b-00038
22-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01305A,09-04b-00039
23-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01305B,09-04b-00040
23-Jan-25,1st,JMG,9,5-MIRA,2018,107400,JZ01305C,09-04b-00041
23-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01180A,09-04b-00042
23-Jan-25,1st,JMG,9,5-MIRA,2018,23000,JZ01180B,09-04b-00043
24-Jan-25,1st,JMG,9,5-MIRA,2018,77000,JZ01180B,09-04b-00043
24-Jan-25,1st,JMG,9,5-MIRA,2018,101500,JZ01180C,09-04b-00044
24-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01201A,09-04b-00045
24-Jan-25,1st,JMG,9,5-MIRA,2018,70000,JZ01201B,09-04b-00046
24-Jan-25,1st OT,JMG,9,5-MIRA,2018,30000,JZ01201B,09-04b-00046
24-Jan-25,1st OT,JMG,9,5-MIRA,2018,60000,JZ01201C,09-04b-00047
27-Jan-25,1st,JMG,9,5-MIRA,2018,40520,JZ01201C,09-04b-00047
27-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01186A,09-04b-00048
27-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01186B,09-04b-00049
27-Jan-25,1st,JMG,9,5-MIRA,2018,25000,JZ01186C,09-04b-00050
27-Jan-25,1st OT,JMG,9,5-MIRA,2018,75500,JZ01186C,09-04b-00050
28-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01283A,09-04b-00051
28-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01283B,09-04b-00052
28-Jan-25,1st,JMG,9,5-MIRA,2018,80000,JZ01283C,09-04b-00053
28-Jan-25,1st OT,JMG,9,5-MIRA,2018,22400,JZ01283C,09-04b-00053
28-Jan-25,1st OT,JMG,9,5-MIRA,2018,60000,JZ01325A,09-04b-00054
30-Jan-25,1st,JMG,9,5-MIRA,2018,40000,JZ01325A,09-04b-00054
30-Jan-25,1st,JMG,9,5-MIRA,2018,100000,JZ01325B,09-04b-00055
30-Jan-25,1st,JMG,9,5-MIRA,2018,104200,JZ01325C,09-04b-00056
30-Jan-25,1st,JMG,9,5-MIRA,2018,70000,JZ01181A,09-04b-00057
30-Jan-25,1st OT,JMG,9,5-MIRA,2018,30000,JZ01181A,09-04b-00057
30-Jan-25,1st OT,JMG,9,5-MIRA,2018,60000,JZ01181B,09-04b-00058
31-Jan-25,1st,JMG,9,5-MIRA,2018,40000,JZ01181B,09-04b-00058
31-Jan-25,1st,JMG,9,5-MIRA,2018,101500,JZ01181C,09-04b-00059
31-Jan-25,1st,JMG,9,5-MIRA,2018,120200,JZ01182C,09-04b-00060
3-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JZ01122A,09-04b-00061
3-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JZ01122B,09-04b-00062
3-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JZ01122C,09-04b-00063
3-Feb-25,1st OT,DITC,9,5-MIRA,2018,100000,JZ00700A,09-04b-00064
4-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JZ00700B,09-04b-00065
4-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JZ00700C,09-04b-00066
4-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00546A,09-04b-00067
4-Feb-25,1st,DITC,9,5-MIRA,2018,10000,JL00546B,09-04b-00068
4-Feb-25,1st OT,DITC,9,5-MIRA,2018,80000,JL00546B,09-04b-00068
5-Feb-25,1st,DITC,9,5-MIRA,2018,10000,JL00546B,09-04b-00068
5-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL00546C,09-04b-00069
5-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00698A,09-04b-00070
5-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00698B,09-04b-00071
5-Feb-25,1st OT,ABA,9,5-MIRA,2018,100000,JL00698C,09-04b-00072
6-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01345A,09-04b-00073
6-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01345B,09-04b-00074
6-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01345C,09-04b-00075
6-Feb-25,1st,DITC,9,5-MIRA,2018,30000,JL01147A,09-04b-00076
7-Feb-25,1st,DITC,9,5-MIRA,2018,70000,JL01147A,09-04b-00076
7-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01174B,09-04b-00077
7-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01174C,09-04b-00078
7-Feb-25,1st,DITC,9,5-MIRA,2018,20000,JL01301A,09-04b-00079
8-Feb-25,Sat - OT,DITC,9,5-MIRA,2018,80000,JL01301A,09-04b-00079
8-Feb-25,Sat - OT,DITC,9,5-MIRA,2018,100000,JL01301B,09-04b-00080
8-Feb-25,Sat - OT,DITC,9,5-MIRA,2018,110000,JL01301C,09-04b-00081
8-Feb-25,Sat - OT,DITC,9,5-MIRA,2018,45000,JL01308A,09-04b-00082
10-Feb-25,1st,DITC,9,5-MIRA,2018,55000,JL01308A,09-04b-00082
10-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01308B,09-04b-00083
10-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL01308C,09-04b-00084
10-Feb-25,1st,DITC,9,5-MIRA,2018,40000,JL01315A,09-04b-00085
11-Feb-25,1st,DITC,9,5-MIRA,2018,60000,JL01315A,09-04b-00085
11-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01315B,09-04b-00086
11-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL01315C,09-04b-00087
11-Feb-25,1st,DITC,9,5-MIRA,2018,65000,JL01312A,09-04b-00088
11-Feb-25,1st OT,DITC,9,5-MIRA,2018,35000,JL01312A,09-04b-00088
11-Feb-25,1st OT,DITC,9,5-MIRA,2018,60000,JL01312B,09-04b-00089
12-Feb-25,1st,DITC,9,5-MIRA,2018,40000,JL01312B,09-04b-00089
12-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01312C,09-04b-00090
12-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00558A,09-04b-00091
12-Feb-25,1st,DITC,9,5-MIRA,2018,75000,JL00558B,09-04b-00092
12-Feb-25,1st OT,DITC,9,5-MIRA,2018,25000,JL00558B,09-04b-00092
12-Feb-25,1st OT,DITC,9,5-MIRA,2018,70000,JL00558C,09-04b-00093
13-Feb-25,1st,DITC,9,5-MIRA,2018,35000,JL00558C,09-04b-00093
13-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00661A,09-04b-00094
13-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00661B,09-04b-00095
13-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00661C,09-04b-00096
13-Feb-25,1st OT,ABA,9,5-MIRA,2018,80000,JL01109A,09-04b-00097
14-Feb-25,1st,DITC,9,5-MIRA,2018,20000,JL01109A,09-04b-00097
14-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01109B,09-04b-00098
14-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL01109C,09-04b-00099
14-Feb-25,1st,DITC,9,5-MIRA,2018,85000,JL01156A,09-04b-00100
17-Feb-25,1st,DITC,9,5-MIRA,2018,15000,JL01156A,09-04b-00100
17-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01156B,09-04b-00101
17-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL01156C,09-04b-00102
17-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00538A,09-04b-00103
17-Feb-25,1st,DITC,9,5-MIRA,2018,20000,JL00538B,09-04b-00104
18-Feb-25,1st,DITC,9,5-MIRA,2018,80000,JL00538B,09-04b-00104
18-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL00538C,09-04b-00105
18-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00693A,09-04b-00106
18-Feb-25,1st,DITC,9,5-MIRA,2018,70000,JL00693B,09-04b-00107
19-Feb-25,1st,DITC,9,5-MIRA,2018,30000,JL00693B,09-04b-00107
19-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL00693C,09-04b-00108
19-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01263A,09-04b-00109
19-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01263B,09-04b-00110
20-Feb-25,1st,DITC,9,5-MIRA,2018,102000,JL01263C,09-04b-00111
20-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01264A,09-04b-00112
20-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01264B,09-04b-00113
20-Feb-25,1st,DITC,9,5-MIRA,2018,40000,JL01264C,09-04b-00114
21-Feb-25,1st,DITC,9,5-MIRA,2018,60000,JL01264C,09-04b-00114
21-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01356A,09-04b-00115
21-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL01356B,09-04b-00116
21-Feb-25,1st,DITC,9,5-MIRA,2018,85000,JL01356C,09-04b-00117
24-Feb-25,1st,ABA,9,5-MIRA,2018,15000,JL01356C,09-04b-00117
24-Feb-25,1st,ABA,9,5-MIRA,2018,60000,JL01293A,09-04b-00118
24-Feb-25,1st,EZC,9,5-MIRA,2018,40000,JL01293A,09-04b-00118
24-Feb-25,1st,EZC,9,5-MIRA,2018,100000,JL01293B,09-04b-00119
24-Feb-25,1st,EZC,9,5-MIRA,2018,100000,JL01293C,09-04b-00120
24-Feb-25,1st,EZC,9,5-MIRA,2018,15000,JL00649A,09-04b-00121
25-Feb-25,1st,DITC,9,5-MIRA,2018,85000,JL00649A,09-04b-00121
25-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00649B,09-04b-00122
25-Feb-25,1st,DITC,9,5-MIRA,2018,105000,JL00649C,09-04b-00123
25-Feb-25,1st,DITC,9,5-MIRA,2018,60000,JL00598A,09-04b-00124
26-Feb-25,1st,DITC,9,5-MIRA,2018,40000,JL00598A,09-04b-00124
26-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00598B,09-04b-00125
26-Feb-25,1st,DITC,9,5-MIRA,2018,110000,JL00598C,09-04b-00126
26-Feb-25,1st,DITC,9,5-MIRA,2018,80000,JL00660A,09-04b-00127
27-Feb-25,1st,DITC,9,5-MIRA,2018,20000,JL00660A,09-04b-00127
27-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00660B,09-04b-00128
27-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00660C,09-04b-00129
28-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00582A,09-04b-00130
28-Feb-25,1st,DITC,9,5-MIRA,2018,100000,JL00582B,09-04b-00131
3-Mar-25,1st,DITC,9,5-MIRA,2018,105000,JL00582C,09-04b-00132
3-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00692A,09-04b-00133
3-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00692B,09-04b-00134
3-Mar-25,1st,DITC,9,5-MIRA,2018,15000,JL00692C,09-04b-00135
4-Mar-25,1st,DITC,9,5-MIRA,2018,90000,JL00692C,09-04b-00135
4-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00632A,09-04b-00136
4-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00632B,09-04b-00137
4-Mar-25,1st,DITC,9,5-MIRA,2018,35000,JL00632C,09-04b-00138
5-Mar-25,1st,DITC,9,5-MIRA,2018,70000,JL00632C,09-04b-00138
5-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00910A,09-04b-00139
5-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00910B,09-04b-00140
5-Mar-25,1st,DITC,9,5-MIRA,2018,80000,JL00910C,09-04b-00141
6-Mar-25,1st,DITC,9,5-MIRA,2018,20000,JL00910C,09-04b-00141
6-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00556A,09-04b-00142
6-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00556B,09-04b-00143
6-Mar-25,1st,DITC,9,5-MIRA,2018,80000,JL00556C,09-04b-00144
7-Mar-25,1st,DITC,9,5-MIRA,2018,25000,JL00556C,09-04b-00144
7-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00614A,09-04b-00145
7-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00614B,09-04b-00146
7-Mar-25,1st,DITC,9,5-MIRA,2018,85000,JL00614C,09-04b-00147
10-Mar-25,1st,DITC,9,5-MIRA,2018,20000,JL00614C,09-04b-00147
10-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00624A,09-04b-00148
10-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00624B,09-04b-00149
10-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00624C,09-04b-00150
11-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00621A,09-04b-00151
11-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00621B,09-04b-00152
11-Mar-25,1st,DITC,9,5-MIRA,2018,105000,JL00621C,09-04b-00153
11-Mar-25,1st,DITC,9,5-MIRA,2018,30000,JL00603A,09-04b-00154
12-Mar-25,1st,DITC,9,5-MIRA,2018,70000,JL00603A,09-04b-00154
12-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00603B,09-04b-00155
12-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00603C,09-04b-00156
12-Mar-25,1st,DITC,9,5-MIRA,2018,55000,JL00994A,09-04b-00157
13-Mar-25,1st,DITC,9,5-MIRA,2018,45000,JL00994A,09-04b-00157
13-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00994B,09-04b-00158
13-Mar-25,1st,DITC,9,5-MIRA,2018,105000,JL00994C,09-04b-00159
13-Mar-25,1st,DITC,9,5-MIRA,2018,85000,JL00629A,09-04b-00160
14-Mar-25,1st,DITC,9,5-MIRA,2018,15000,JL00629A,09-04b-00160
14-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00629B,09-04b-00161
14-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00629C,09-04b-00162
17-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00616A,09-04b-00163
17-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00616B,09-04b-00164
17-Mar-25,1st,DITC,9,5-MIRA,2018,110500,JL00616C,09-04b-00165
18-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00924A,09-04b-00166
18-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00924B,09-04b-00167
18-Mar-25,1st,DITC,9,5-MIRA,2018,105000,JL00924C,09-04b-00168
19-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00617A,09-04b-00169
19-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00617B,09-04b-00170
19-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00617C,09-04b-00171
19-Mar-25,1st,DITC,9,5-MIRA,2018,35000,JL01018A,09-04b-00172
20-Mar-25,1st,MTDC,9,5-MIRA,2018,65000,JL01018A,09-04b-00172
20-Mar-25,1st,MTDC,9,5-MIRA,2018,100000,JL01018B,09-04b-00173
20-Mar-25,1st,MTDC,9,5-MIRA,2018,85000,JL01018C,09-04b-00174
21-Mar-25,1st,DITC,9,5-MIRA,2018,15000,JL01018C,09-04b-00174
21-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL01086A,09-04b-00175
21-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL01086B,09-04b-00176
21-Mar-25,1st,DITC,9,5-MIRA,2018,30000,JL01086C,09-04b-00177
24-Mar-25,1st,DITC,9,5-MIRA,2018,75000,JL01086C,09-04b-00177
24-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL01074A,09-04b-00178
24-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL01074B,09-04b-00179
24-Mar-25,1st,DITC,9,5-MIRA,2018,15000,JL01074C,09-04b-00180
25-Mar-25,1st,DITC,9,5-MIRA,2018,85000,JL01074C,09-04b-00180
25-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL01024A,09-04b-00181
25-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL01024B,09-04b-00182
25-Mar-25,1st,DITC,9,5-MIRA,2018,50000,JL01024C,09-04b-00183
26-Mar-25,1st,DITC,9,5-MIRA,2018,55000,JL01024C,09-04b-00183
26-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL01021A,09-04b-00184
26-Mar-25,1st,DITC,9,5-MIRA,2018,50000,JL01021B,09-04b-00185
27-Mar-25,1st,DITC,9,5-MIRA,2018,50000,JL01021B,09-04b-00185
27-Mar-25,1st,DITC,9,5-MIRA,2018,105000,JL01021C,09-04b-00186
27-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00570A,09-04b-00187
28-Mar-25,1st,DITC,9,5-MIRA,2018,100000,JL00570B,09-04b-00188
28-Mar-25,1st,DITC,9,5-MIRA,2018,113700,JL00570C,09-04b-00189
2-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00633A,09-04b-00190
2-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00633B,09-04b-00191
2-Apr-25,1st,JMG,9,5-MIRA,2018,90000,JZ00633C,09-04b-00192
3-Apr-25,1st,JMG,9,5-MIRA,2018,10500,JZ00633C,09-04b-00192
3-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00528A,09-04b-00193
3-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00528B,09-04b-00194
3-Apr-25,1st,JMG,9,5-MIRA,2018,80000,JZ00528C,09-04b-00195
4-Apr-25,1st,JMG,9,5-MIRA,2018,20500,JZ00528C,09-04b-00195
4-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ01153A,09-04b-00196
4-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ01153B,09-04b-00197
4-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ01153C,09-04b-00198
7-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00680A,09-04b-00199
7-Apr-25,1st,JMG,9,5-MIRA,2018,70000,JZ00680B,09-04b-00200
8-Apr-25,1st,JMG,9,5-MIRA,2018,30000,JZ00680B,09-04b-00200
8-Apr-25,1st,JMG,9,5-MIRA,2018,101400,JZ00680C,09-04b-00201
8-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00612A,09-04b-00202
8-Apr-25,1st,JMG,9,5-MIRA,2018,80000,JZ00612B,09-04b-00203
10-Apr-25,1st,JMG,9,5-MIRA,2018,20000,JZ00612B,09-04b-00203
10-Apr-25,1st,JMG,9,5-MIRA,2018,100750,JZ00612C,09-04b-00204
10-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00533A,09-04b-00205
10-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00533B,09-04b-00206
11-Apr-25,1st,JMG,9,5-MIRA,2018,101500,JZ00533C,09-04b-00207
11-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00696A,09-04b-00208
11-Apr-25,1st,JMG,9,5-MIRA,2018,80000,JZ00696B,09-04b-00209
14-Apr-25,1st,JMG,9,5-MIRA,2018,20000,JZ00696B,09-04b-00209
14-Apr-25,1st,JMG,9,5-MIRA,2018,102500,JZ00696C,09-04b-00210
14-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00547A,09-04b-00211
14-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00547B,09-04b-00212
14-Apr-25,1st,JMG,9,5-MIRA,2018,20000,JZ00547C,09-04b-00213
15-Apr-25,1st,MJSC,9,5-MIRA,2018,83000,JZ00547C,09-04b-00213
15-Apr-25,1st,MJSC,9,5-MIRA,2018,100000,JZ01236A,09-04b-00214
15-Apr-25,1st,MJSC,9,5-MIRA,2018,80000,JZ01236B,09-04b-00215
21-Apr-25,1st,JMG,9,5-MIRA,2018,20000,JZ01236B,09-04b-00215
21-Apr-25,1st,JMG,9,5-MIRA,2018,103500,JZ01236C,09-04b-00216
21-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00566A,09-04b-00217
21-Apr-25,1st,JMG,9,5-MIRA,2018,80000,JZ00566B,09-04b-00218
22-Apr-25,1st,JMG,9,5-MIRA,2018,20000,JZ00566B,09-04b-00218
22-Apr-25,1st,JMG,9,5-MIRA,2018,102300,JZ00566C,09-04b-00219
22-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ01240A,09-04b-00220
22-Apr-25,1st,JMG,9,5-MIRA,2018,80000,JZ01240B,09-04b-00221
23-Apr-25,1st,JMG,9,5-MIRA,2018,20000,JZ01240B,09-04b-00221
23-Apr-25,1st,JMG,9,5-MIRA,2018,101700,JZ01240C,09-04b-00222
23-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00683A,09-04b-00223
23-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00683B,09-04b-00224
24-Apr-25,1st,JMG,9,5-MIRA,2018,102800,JZ00683C,09-04b-00225
24-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00640A,09-04b-00226
24-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00640B,09-04b-00227
24-Apr-25,1st,JMG,9,5-MIRA,2018,10000,JZ00640C,09-04b-00228
25-Apr-25,1st,JMG,9,5-MIRA,2018,93500,JZ00640C,09-04b-00228
25-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00594A,09-04b-00229
25-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ00594B,09-04b-00230
25-Apr-25,1st,JMG,9,5-MIRA,2018,40000,JZ00594C,09-04b-00231
28-Apr-25,1st,GBJ,9,5-MIRA,2018,77000,JZ00594C,09-04b-00231
28-Apr-25,1st,GBJ,9,5-MIRA,2018,100000,JZ01321A,09-04b-00232
28-Apr-25,1st,GBJ,9,5-MIRA,2018,100000,JZ01321B,09-04b-00233
28-Apr-25,1st,GBJ,9,5-MIRA,2018,5000,JZ01321C,09-04b-00234
29-Apr-25,1st,JMG,9,5-MIRA,2018,95000,JZ01321C,09-04b-00234
29-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ01331A,09-04b-00235
29-Apr-25,1st,JMG,9,5-MIRA,2018,100000,JZ01331B,09-04b-00236
29-Apr-25,1st,JMG,9,5-MIRA,2018,20000,JZ01331C,09-04b-00237
30-Apr-25,1st,JMG,9,5-MIRA,2018,93400,JZ01331C,09-04b-00237
2-May-25,1st,JMG,9,5-MIRA,2018,100000,JZ01298A,09-04b-00238
2-May-25,1st,JMG,9,5-MIRA,2018,100000,JZ01298B,09-04b-00239
2-May-25,1st,JMG,9,5-MIRA,2018,80000,JZ01298C,09-04b-00240
5-May-25,1st,MJSC,9,5-MIRA,2018,20000,JZ01298C,09-04b-00240
5-May-25,1st,MJSC,9,5-MIRA,2018,100000,JZ00666A,09-04b-00241
5-May-25,1st,MJSC,9,5-MIRA,2018,100000,JZ00666B,09-04b-00242
5-May-25,1st,MJSC,9,5-MIRA,2018,60000,JZ00666C,09-04b-00243
6-May-25,1st,MJSC,9,5-MIRA,2018,43385,JZ00666C,09-04b-00243
6-May-25,1st,MJSC,9,5-MIRA,2018,100000,JZ00669A,09-04b-00244
6-May-25,1st,MJSC,9,5-MIRA,2018,100000,JZ00669B,09-04b-00245
7-May-25,1st,MJSC,9,5-MIRA,2018,100000,JZ00669C,09-04b-00246
